tweet,userid
@RiaRicis Bismillah mau banget kak.. aku semester 7 lagi skripsian. Sedikit cerita dari libur semester 1 aku kerja niatnya cuma buat uang jajan.semester 3 bpk meninggal mulai saat itu sampe sekarang aku kerja buat biayain kuliah dan kebutuhan sendiri. Masih ada adek Ibu kerja jadi buruh☺,1263102025299931144
"@Hansgeise2020 @Dennysiregar7 Kalaupun politis misalnya.. salahnya apa??
Itu demo buruh spanduknya besar2 tuntut Pak Jokowi mundur ..

Aman2 aja tuhhh",545264533
"Buruh juga manusia pak butuh makan buat keluarga dg upah yg ga seberapa..laah bpk punya jabatan tinggi gaji gede tunjangan apalagi apa pernah mikir???
Makanya para koruptor diburu sita duitnya buat rakyat...jgn neken rakyat kecil yg udh kesusahan...
Okay🤘 https://t.co/mGM6mGKBuh",1129626705138610176
Gelombang penolakan terhadap penetapan UMK 2022 berdatangan dari serikat buruh di Jawa Tengah. https://t.co/wmjONZbOrr,23343960
"Intina mh mun sa urang buruh demo hakekatna mh 5 an.sbb mw 4 beuteung nu di imah🙄
#sakitu weh pasti faham",546229585
"@Poposindoe @memiii_____ @IchaVarma Ga gt jg kali mas. Yg penting ikutin aturan aja lah. Kalo masalah penggajian kayak nya semua sektor bermasalah. Bkn cuma buruh pabrik. Dan masalah jg bukan cuma penggajian,msh buanyak yg lain. Biasanya moment akhir thn itu yg jd viral ya gaji ini...",1227659348731498496
"@CNNIndonesia Anda mah enak pak, gaji gede tunjangan juga gede. Kerja gak secape buruh. Coba keadaan di balik pasti anda juga nuntut upah tinggi. Apalagi apa2 pada mahal😕",1391311624615600132
"Demo Buruh Berjalan Tertib, Kapolres Sukabumi Beri Apersiasi https://t.co/T4AjwS1Mhq",1366644453688053762
"Aksi buruh...BOLEH.
Aksi orang Papua yg pengen merdeka...BOLEH.
Kok...Reuni 212...nggak boleh ?
Kenapa...????????",1359347815785189378
"Aparat harus adil.

Aksi Mahasiswa Papua minta referendum gak dipermasalahkan.
Aksi Buruh tidak dipermasalahkan.
Aksi Mahasiswa tak dipermasalahkan.
Aksi kontra Anies tak dipermasalahkan.

Maka, besok Aksi 212 Dukung NKRI, seharusnya jangan dipermasalahkan. https://t.co/2VhApR4l7C",579089730
@CNNIndonesia Buruh tidak menuntut upah tinggi pak cuman minta upah layak hadeuuuuh,1242823992467050496
"@dianisa27_ @piitpitia @memiii_____ @IchaVarma Ya kecelakaan kerja bisa terjadi di semua instansi. Tapi yang saya sorot adalah  ngebandingin guru dg buruh. fokus ke situ aja ga usah melebar, ngebandingin guru sama buruh. Ngga apple to apple.",982145738
Buruh KBB Bakal Mogok 6-9 Desember 2021 Jika Usulan Kenaikan UMK Tak Dikabulkan https://t.co/TpbuCRYnEU,965906232
"@whyglorify eh iya baru sadar, yg selalu disorotin zaman dulu ga sih mahasiswa demo di sana. skr mesti liatnya kalo demo ya buruh2 dan paling isinya ttg upah/ hak2 buruh gt ya di sana. terakhir yg plg rame mosi penurunan presiden krn dugaan korupsi th 2016, mungkin yg ini banyak mahasiswa 😂",1441375670886535187
"@elisa_jkt sepakat bgt, para pejabat lupa ada insentif lainnya yg bisa diberikan kepada buruh yg adalah masyarakatnya, dipikir cuma soal upah, padahal bagaimana menghemat pengeluaran upah dgn meringankan hidup di beberapa bidang bisa dilakukan",509652077
"Aksi buruh....BOLEH.
Aksi orang Papua yg pengen merdeka....BOLEH",1359347815785189378
@missufe Otw tidur mak... besok kerja buruh pabrik dulu harus press biar gak ngantuk🤣,1378552734257803267
"@RezaPR18924400 @FerdinandHaean3 Menghibur demo buruh, lupakan kelakuan kumis kucing https://t.co/eABiPDi4PE",567132989
Masyarakat Menolak Aksi Demo Buruh Yang Ditunggangi Kelompok Kepentingan https://t.co/cVZNwGeaqP,1206465067262234624
"Tunjangan golongan kalian gak naik-naik aja langsung protes. Jadi, gak usahlah nyuruh buruh buat berjiwa besar.

Gws. https://t.co/VDsPy4VupX",560119323
"Terus aku keingetan, kayanya belum pernah deh makan eskrim campina. Selalu Gl1c0 krn tastenya cocok di aku, semuanya enak, ga terlalu manis. Gasuka w4ll5 krn giyung. Gaakan makan 4ice krn jahat ke buruh. Terus tadi pagi abis jogging beli c4mpin4 rasa taro, ehhh mayan enakk.",1067460343205527552
@kafiradikalis Beberapa hari ini juga jakarta banyak demo buruh depan istana  g ada alasan pandemi,1348855378767872000
"@rawkinagix Mungkin ada waktunya Ndan, semoga semeoga semogaaaa, aku kadang bosan juga di seni senian, pernah suatu ketika aku ngimpi balik jadi buruh pak, ada sesuatu juga yg bikin kangen di dunia perburuhan,huhu.",340165590
@CNNIndonesia Gimana kalau lu yg sadar dan pake nurani dorong buruh naikin gajih...harga2 kebutuhan sekarang kejam pada naik tdk blh tdk dan ogah melihat sikon,1425638497151381507
"@Mdy_Asmara1701 @supiaman_asep @aniesbaswedan Bangsat sia pejabat ,Ari sia gajih ratus ratus juta/bulan ++tunjangan ,Ari buruh di peres !"" sungguh membagongkan!""",1359694688257646593
"@timsi99 @FerdinandHaean3 Serius naya klo tabligh akbar itu apa yah..? Dan unjuk gigi dijalanan itu apa..? Apakah mendengarkan ceramah agama, bukan termasuk tabligh akbar..? Apakah demo Ormas atau buruh dijalanan termasuk unjuk gigi??",1351083614197444611
"@sutrisnoagungs Misal ngajar, pekerja seni/budaya, niaga, dll
Penasaran bekerja selain buruh pabrik gini ndan",190083059
@opicksz Lha meh dadi buruh po piye,443435120
"Demo Buruh Rentan Ditunggangi Provokator
Ayo Disiplin Prokes
https://t.co/kHLkPya0aT",1396790306452905984
Belajar merubah mindset dari pegawai / buruh menjadi pengusaha cukup sulit...,711939458
@MCAOps Kalau demo buruh dan demo Pemuda Pancasila kemarin ?,1416352472948301829
@hnurwahid Kalau demo buruh dan demo Pemuda Pancasila kemarin ?,1416352472948301829
"@CNNIndonesia Buruh disuruh jiwa besar, smtr pejabat  dan anggota DPR biaya hidup ditanggung negara yg uangnya dr rakyat lewat pajak, benr alm ayah sy bilang, di indonesia rakyat yg subsidi org kaya",1143396453366157312
"Demonstrasi Buruh Tidak Mendapat Simpati Masyarakat
https://t.co/VAEyPmFbME
Ayo Disiplin Prokes",1410974316104015876
Ribuan Buruh Pabrik Rokok Peroleh BLT dari DBHCHT https://t.co/UGeopMEELL,1206438790258028545
"@CNNIndonesia Buruh ajak pejabat berjiwa besar tidak digaji dan sgl fasilitas selama ekonomi blm stabil! Bgm kl narasinya dibalik wahai para pejabat yg baik hati, buruh minta naik bukan utk memperkaya diri tp untk mempertahankan hidup",1092818382
"Pengusaha ajak buruh berjiwa besar tak tuntut upah tinggi

Buruh ajak pengusaha berjiwa besar tak tuntut laba tinggi",1325748094814679040
"Upah minimum buruh tertinggi se Indonesia juga percuma, ketika: 
15% habis untuk transportasi
40% habis untuk kontrakan-listrik
Belum untuk makan, jajan, dll dll

Cara kota membantu buruh ya kudu bantu transit publik makin efisien dan hunian makin terjangkau.",44556194
"@sugusjay Lebih ke karena yang dilawan pemerintah gak sih?? 
Soalnya kebanyakan guru kan ngajarnya di sekolah milik pemerintah.. sedangkan klo buruh mah kebanyakan milik swasta. Yg gaji swasta.",867585619454599170
Dihapus buat nombok gaji krna kenaikan ump? Lhah br naik 37 ribu aja dah rungsing. Kmrn ngapain bicara sok jagoan ama buruh dah https://t.co/SdjkXiQgmy,256432022
"Pagi td masuk keja, dpt tau ada pengadu call tnya sal keja kosong, siap bgtau keja buruh pun tkpe, jnji ada. Yg sedihnya, yg tukang pickup call tu blh suh pemanggil tu contact JTK. Eh dh knp ko suh orgtu contact JTK bagai. Lain kali klau tkblh nk bantu smbung thread..",1159001269387706368
@e100ss tetanggaku dosen aja g punya mobil. motor cuma 2. vario dan honda grand. tp rata2 tetangganya buruh pabrik punya 1 mobil dan 3 motor. eh skr minta naik upah. mbok ya mikir ... siap2 aja jadi pengangguran baru,2565081086
"@Mdy_Asmara1701 @aniesbaswedan Dia itu pernah aktivis buruh...dia belain buruh ndak sih...???🤔🤔🤔
https://t.co/27fX523Nat https://t.co/OMvoIH0O9L",1424354498710052869
"@HatiRhindoe BURUH MOGOK KANTOR TUTUP ATAU PINDAH KE LUAR KOTA, AMAN
GITU SAJA KOK REPOT, TKS",1315667947877142528
"2 tayangan Netflix kritis progresif rekom istri.
1. THE BABY-SITTERS CLUB.
Kelas, isu gender, rasisme, bahkan revolusi (!), siapa sangka bisa ditemukan di seri drama-komedi gadis² remaja?
2. INTERROGATION
Dari kisah nyata korupsi polisi India dan penindasan ke buruh dan minoritas https://t.co/pE9u8dikA1",2325430658
Kalimat dibenak buruh tulis ketika diminta revisi artikel yang mau disubmit 3 jam sebelum deadline. https://t.co/42njEzvcwu,117338761
@PresidenKopi Kenapa  gak demo aja kyak buruh? Biar di gaji UMR,926232761966280704
Masya Allah! Cantiknya Buruh Panggul Semen ini Buat Netizen Langsung Bahas Uang Panai : Spesies Langka https://t.co/LzpZkUmlLQ,1445687274478321664
"Buruh Batam kena Prank Gubernur Kepri, Upah Naik Tak Sesuai https://t.co/M3KzpZcKKh https://t.co/XqX0riOHAS",715691775260688385
"Anies Temui dan Duduk Bareng Massa Buruh, Politisi Demokrat: Lebih Manusiawi daripada Menemui Bebek - https://t.co/9A60wAjhK0 https://t.co/6RTE44rmue",61465123
"Upah kecil jdi beban buruh...
Upah besar jadi beban perusahaan...
Orang miskin ngeluh 
Orang kaya pun ngeluh 

#sabar https://t.co/nahF7Ca8Gq",911665318170263552
"buruh usul nih, gimana kalok menteri (macam anda), digaji sebesar UMP dan tanpa tukin aja?

yuk berjiwa besar yuk.. https://t.co/VJsmLDNPYU",1006171363202105344
nangis banget buruh minta kenaikan gaji dibilang serakah?? plis dongak ke atas itu horang2 kaya are stealing from you 😭😭😭,45040535
"Bahlul.. Buruh itu perlu makan, kasih nafkah anak istri.. Harga naik pajak naik.. Wajar mereka minta dinaikkan.. https://t.co/USxardJI4n",1418708054191722496
"Demo Buruh Rentan Ditunggangi Provokator.

Ayo Disiplin Prokes
https://t.co/dSw16PrlVN",1402111672085483523
"Buruh minta upah lebih tinggi.
Pengusaha cari upah seminim mungkin.
Wes angel.
Dah paling bener jualan pentol!!",1527806892
@CNNIndonesia Buruh ajak Bahlil berjiwa besar agar mundur dari mentri,214476537
@CNNIndonesia hidup buruh mari kita tuntut upah diturunkan karena semakin kecil upah semakin berjiwa besar bagi buruh dimata penguasa...dan dianggap pahlawan bagi para buseRP penguasa...,1271314791907225602
@hilman Cita-citaku dadi buruh pabrik petrokimia gresik mas🤣,1277257961530814474
@CNNIndonesia Pemerintah juga harus berjiwa besar jika buruh tidak bayar Pajak..,102540215
"@brigittasiw Mereka tuh pasti pengen ngerasain gaji tinggi kan. Tapi ko malah nyinyirin yang demo, bukannya join demo gitu bareng buruh",176727584
@CNNIndonesia Suruh aja dia jadi buruh 6 bln bisa gak dia hidup..kalo ngomong enak kau tong,1320914218443440133
"Masyarakat Menolak Aksi Demo Buruh Yang Ditunggangi Kelompok Kepentingan Karena Dapat Meningkatkan Penularan Virus Corona Dan Melemahkan Perekonomian Indonesia"" Ayo Disiplin Prokes https://t.co/NiuXKfPfoc",1397010716821921792
"@CNNIndonesia Itu buruh kementerian gajinya gede2,buruh2 SCBD gmn? Mau diturunin gajinya biar gak gede? Jangan lupa ada buruh kerah biru sama kerah putih
Yang dalem kerahnya hitam karena asap dan debu di jalanan juga banyak",1285742586964201474
@nisalty_ Apakah buruh pabrik di jogja makmur?,729317667430014977
"#AksiSuperDamai212 
... selama masa pandemi aksi unjuk rasa mahasiswa dan buruh serta ormas terus terjadi kerumunan : giliran reuni 212 koq diancam melawan hukum, apakah phobia itu bisa buat naik pangkat ndan ? tetap semangat babe ...
Allahuakbar .-
#AksiSuperDamai212 
✋😷
_ https://t.co/VknCNblzV8",1333741476153421825
"@SantorinisSun 😁😁 Buruh bodoh saja yang tidak menyadari posisinya dan tidak pernah bersyukur.
Pihak perusahaan gampang dalam mengatasi BURUH yang bodoh.",1452138305110167559
@CNNIndonesia Buruh ajak bahlil berjiwa besar untuk nyumbangkn gjih nya ke rakyat kecil,1346432177781653510
"@adefs97 Orang minang kl di sumbar ndak karajo bana masih bisa makan di rumah amak nyo, kl ka karajo jo urang (jd buruh) dikampuang malu, ancak usaho ketek2, ndak laku bana masih bisa mnt makan ka gaek, dilua jd buruh urg ndak tau, ndak karajo ndak makan, ongeh",1040140697913810946
@jokowi Petani muda banyak terserap menjadi buruh pabrik,1464953262067519490
@CNNIndonesia Kalau dibalik gimana mereka apa pada mau??? Kan sekarang lagi krisis harusnya para anggota dewan dan para pejabat harusnya pada di kurangin gajinya supaya tidak menambah beban negara soalnya tetep aja kaum buruh itu gaji belum nerima tp pajakmah sudah dipotong duluan,1141513978310348802
"Masyarakat Menolak Aksi Demo Buruh Yang Ditunggangi Kelompok Kepentingan Karena Dapat Meningkatkan Penularan Virus Corona Dan Melemahkan Perekonomian Indonesia"" Ayo Disiplin Prokes https://t.co/EGA8gVpKCB",1397136510818811904
@amri_mulyono @memiii_____ @IchaVarma sejahteranya pingin gajinya kayak buruh pabrik di Jerman gitu ya yg gajinya puluhan juta?? ente klo mau gaji puluhan juta ya dagang bakso bang sebulan bisa itu,443444749
"Waduch mr.@bahlillahadalia  jgn bercanda.?
Otakmu pakai, dimana tingginya upah buruh?
Dibanding biaya siluman yg dikeluarkan oleh pelaku usaha..!!!
Enteng sekali kau bilang Berjiwa besar.
Hidupmu nyaman terlihat timbunan Lemak diwajahmu. https://t.co/do5mNSKUmH",738344600662724608
"la trus aku kudu numpak motor sing elek ngono mas ben patut dadi buruh?
asu asu ,butuhe ki akeh dus mikire yo mumet https://t.co/YOcldRkePw",722106339619504128
"jadi gitu rweks, opini bokap yg istrinya dulu adlh wanita karir aka. mamaku dulu jg sempet kerja kantoran dan ga dapet hak2nya yg utuh sbg buruh kantoran",1197680449151090688
"@NandeBapakuKaro contoh uu ciptaker yg lebih pro dgn pengusaha tapi tak adil bagi buruh. dari mahasiswa, buruh, hgg ulama pda menolak agar ruu dibatalkan krn itu dzalim. namun pmrth tetap menabrak. akhirnya skrg mk memutuskan uu tsb melanggar konstitusi. mrka yg demo sudah ikhtiar itu yg dinilai.",1029249483471642625
@hansssolo Buruh.,345816103
"@detikcom UMP diputuskan pd rapat Dewan Pengupahan yg berisi wakil dr disnaker, buruh &amp; pengusaha. Kl Pemprov DKI mmg benar mau menaikkan diatas formula, ya diputuskan disitu. Kl perlu hingga perwakilan pengusaha W/O. Ribut setelahnya sih bs dibilang pengecut
https://t.co/2dZMsMVoaC",21820963
"Menurutnya, saat ini banyak pengusaha lagi sulit menjalankan bisnisnya.

Rakyat sedang kesulitan ekonomi diminta legowo ?? 👀👀 Kenaikkan hanya berkisar Rp. 50.000 mau makan apa buruh Pak Menteri ?? Rakyat lagi yang jadi korban..!! 😥😥 https://t.co/GjJX9cjZCM",1291102145547087872
Ketegangan terjadi saat buruh Perusahaan Daerah Perkebunan (PDP) Kahyangan bergeser melakukan demo di DPRD Jember pada Rabu (1/12/2021) siang. Baca berita selengkapnya di: https://t.co/NjNDPfdzK6 https://t.co/xw0Mi55GH8,998105331342364673
"UMK 2022 Tak Naik, Bupati Sukabumi Upayakan Penghasilan Tambahan bagi Buruh https://t.co/YZutm0rF6D #aksiburuh #UMK2022",944180887171743745
Yok bisa yok jadi buruh pabrik https://t.co/EtHHt56TK1,1277257961530814474
Buruh setau saya hanya menuntut gaji sesuai dengan survey kebutuhan hidup layak. di Jogja ada angka defisit yang mencapai satu juta dari ump yang ditetapkan. https://t.co/ICRZgvBx7K,1141567232415166464
"Cuma mau ingetin aja, UU No. 13 Tahun 2003 ttg Ketenagakerjaan itu untuk semua pekerja/buruh bukan hanya yg bekerja di pabrik, itu juga berlaku untuk yang bekerja di gedung2 kantoran.",70398091
"sedikit crita, papaku kemaren komen soal demo buruh kaya gini
""ini yg didemoin apa seh? klo yg didemoin cmn naikin gaji yo kecut. harus e ya demo buruh sekalian nuntut cuti hamil buat buruh perempuan-",1197680449151090688
@FSPMI_KSPI @RidenHatamAziz ini akun Kga pernah update ... Sama dengan UPAH BURUH JALAN DITEMPAT,387976927
"@jokowi Saya masih pake tradisional pak, soalnya kasian sama buruh tani, ongkos nandur 30k per orang setengah hari beres, buat mereka 30k setengah hari lumayan buat nyambung hidup. Pak pupuk sekarang susah didapat🙏",1441361486924824589
Delok'en rakyatmu pak @ganjarpranowo kebangeten tenan gubernurkuu 😭 ora ngerti rekasane dadi buruh https://t.co/ANRqRHMu8K,355314416
"@CNNIndonesia bela jabatan sama bela rakyat itu beda,RAKYAT TERMASUK KAUM BURUH CUMA JADI KORBAN KEBUSUKAN JANJI KAMPANYE !",86069916
"Serikat buruh Perusahaan Daerah Perkebunan (PDP) Kahyangan Jember, yang tergabung dalam Forum Komunikasi Pekerja Antar Kebun (FKPAK) menuntut kenaikan upah sesuai UMK Jember 2021, sebesar Rp 2.355.662.

https://t.co/q4HsyzunFl",388190238
Demo Buruh di Kota Bandung Tolak Upah Murah https://t.co/xBZms02Y6K,1309561617139392517
"@Budionotaslim3 @CNNIndonesia Btul om coba keadaan nya di bali dia yg suruh jadi buruh...,hdeuuh...🤦",1223022021283467266
"Sebut Penetapan UMK 2022 Inkonstitusional, Buruh di Jawa Tengah Bersiap Menggugat https://t.co/YmeyAiOI14",978806873720700928
"@Cintada16 Tangkapin semua buruh seharusnya kerna sdh melanggar uu jalan raya,sdh kebablasan demonya,yth @DivHumas_Polri",1438070410931687427
@herlinarina842 Emang ada acara pa ya kok sampe di kasih barier segala apa mau ada demo..tapi tadi tanya temen buruh..katanya tetep kerja kayak biasa,1122830226839359490
"@afnnlambesis Gini nih yg blm pernah nyobain jadi buruh gambar,  lu kira cuman geser geser mouse doang bakal jadi gambar yg sesuai ekspektasi kalian?? Gak bro. Ngedesign juga butuh tenaga buat pencet ctrl + c, ctrl + v. Pls educate urself",379695551
@haneulbalagi @piitpitia lho buruh jelas serakah dong udah gaji 5juta minta naik. ngapain?? untuk gaya hidup hedon?? lagipula naik gaji tiap tahun terus2an yg ada investor pada minggat gk mau berurusan sama indonesia lagi,443444749
"Yang bikin miris adalah, banyak yg jd buruh trs adalah ibu2, dan suami ya cuma nganterin brgkt kerja sama jemput pas pulang, gw yakin pekerjaan domestik tetep para ibu itu yg kerjain",1312973262561845249
@TofaTofa_id Kemaren demo buruh jg g kenapa2 kan. Kan hak masyarakat berkumpul,1041972024896126976
@CNNIndonesia Buruh ajak Bahlil dkk Berjiwa Besar Tak Tuntut Upah Tinggi.,1167850579864907776
"Yg bikin oenghasilan buruh gede adalah biasanya ada uang lembur, dan kadang gak tanggung2, sabtu minggu tetep masuk juga",1312973262561845249
"UMK Bekasi Tertinggi Se-Jabar, Serikat Buruh Tetap Lakukan Aksi Mogok Kerja https://t.co/UkpxL7CZsa",1331398540858249218
@tvOneNews Sudah kuduga...  Cb kerumunan buruh Ormas pancasila... Pade Mingkem kalian...,1403133681556811776
"Lagi anget nih masalah UMR/UMK, kalian tau gak kalo buruh di bbrp pabrik sekitaran jabodetabekkar tu take home pay nya bisa sampe 9-10jt?",1312973262561845249
"@Fikafatchu_r Sad bwt kaum buruh, hanya jadi robot asing 🥺",1449159229869199368
@Fikafatchu_r Hilangnya keadilan !! Bagi kaum buruh !!,1449159229869199368
"@CNNIndonesia Kurang besar apa jiwa buruh bro? Ditengah pandemi berkepanjangan, hantu PHK merajalela 😣
kalo negara mau berbagi sedikit berkah PCR itu gak dosa kan 😢",186453669
"@CNNIndonesia BACOT DOANG. BIJIMANE KALO ELU ""TAMBAHIN"" UPAH BURUH, DARI DANA ""OPERASIONAL"" GUB+WAGUB DKI. GBLK !!.",2369925791
@kompascom Bersyukurlah bagi yg memilih pak jokowi karena pro rakyat dan pro buruh 🤲,1345233087337119749
"@CNNIndonesia Tuntutan buruh tak pernah melebihi KHL; kebutuhan hidup Layak di mana KHL itu kajian tentang kebutuhan hidup buruh selama satu bulan, jadi klw ada pejabat mengayakan buruh jgn nuntut upah tinggi dia sama sekali ga ngerti akan tuntutan buruh yg hanya menuntut hidup layak",1353970860080517127
"Buku yang sepertinya menarik dari sebuah partai yang idealis dalam menyerap aspirasi rakyat, tidak masuk ke dalam pemerintahan, dan selalu mengkritik kebijakan yang merugikan masyarakat, perlu diacungi jempol Partai Buruh Inggris 👍 https://t.co/QxHKTpTgBO",78837870
@CNNIndonesia Tapi pejabat2 yg tak ada gunanya itu gajinya malah beratus-ratus kali lipat dari upah buruh.,82018605
"@CNNIndonesia Dia mah enak, ga ngerasa susah. Digaji dari uang rakyat dan uang buruh yg sdg meminta kesejahteraan dan keadilan",33481559
"UPAH  BURUH  ...CUMA  NAIK  1 %

KIRA  KIRA CUKUP  BELI APA

BANDINGKAN  

ROYALTI  BATUBARA  0  
100 TRILYUN PENDAPATAN PAJAK  RI  HILANG https://t.co/HDaxHjwaGi",1352057175615574020
@CNNIndonesia Licik sekali sengaja tetapkan kenaikan UMR kecil sekali biar buruh demo setelah itu lempar masalah ke pusat,1315589751819300864
@CNNIndonesia Setidaknya pak Anies udah menemui buruh yg berdemo...masalah tuntutan bisa di bicarakan👍👍👍🙏,1431935239929012224
"@e100ss Menurut saya, perlu diadakan forum diskusi antara buruh dan pengusaha, dengan tujuan mencari solusi yang seimbang.
Kalau saling gontok2 an, pasti gak akan nemuin solusi.
Orientasi harus mencari solusi bukan mementingkan ego masing2.",324294050
"Pasal 212 KUHP itu ada hubungannya dg corona,buruh demo kenapa di kasi izin.. https://t.co/Cmf0bGtTKs",1329569086599163904
"Semoga upaya pak @ganjarpranowo ini bisa dimengerti baik o/ buruh maupun pengusaha.

Menurut Ganjar, penggunaan Susu dilakukan karena pihaknya tak punya ruang gerak leluasa dalam menetapkan UMK. Pasalnya, PP 36 sudah mengatur formula penetapan UMK.

https://t.co/TIg6zKbxYI",1078570522038788097
@BuruhYogyakarta Seandainya buruh Jogja kompak kudeta,1075458153754419200
"Panitia mempertanyakan mengapa reuni 212 di Patung Kuda dilarang, sedangkan demo buruh dan mahasiswa di lokasi yang sama diperbolehkan.
#Reuni212
https://t.co/xe0GliW3tI",1423905817846185991
"@Millenial_08 Buruh harus berjiwa besar
Pejabat harus bergaji besar",338310031
"@RiaRicis Pengen banget kak lanjut sekolah lagi biar bisa ngangkat derajat ortu 
Putus sekolah karena ekonomi kak...bapak saya meninggal sejak saya kelas 4 SD saya putus sekolah sejak lulus SMP
Kerja buruh dirumah orang pengeeeeen banget sekolah lagi sampe sarjana semoga rezeki Aamiiin",1453585864999665666
"@tvOneNews Terus demo buruh yg ribuan itu kumpulan orang bukan, ya?",29357056
"@SantorinisSun Buruh yakin dgn pernyataan itu? buruh gigit jari,ketuanya adem ayem...hehehe..ciannn tu buruh",1331308212520271873
"@maretadr @mmmmonana Ayah aku dulu buruh. Ngga, ga punya mobil dan ga sekolahin anak di SIT 🥲 buat bayar semesteran aa juga minjem sana sini hehe.",856760583382745088
@democrazymedia Coba uji mulutmu di depan para buruh gih,1351103536520695813
"Uu cipta kerja mantep banget dah, menguntungkan pengusaha. Kenaikan UMP berdasarkan formula uu tsb. Hasilnya kenaikannya cuma 1%, Tahun depan pun bakal ga beda jauh. Kenaikan upah di bawah inflasi artinya upah buruh malah tergerus bukannya naik. Keterlaluan 😆",122848557
"Yang ikut komen padahal buruh juga, budak korporat bisa2nya bilang gitu🙄 https://t.co/dtSRJmw7Pn",2341329234
"Aksi Buruh Tuntut UMK 2022 Makin Besar, Gubernur Jawa Barat Kemana?
https://t.co/k9cffKB8zN",194590819
@republikaonline Kemaren2 ada demo buruh. Lmyn banyak pesertanya n semua baek2 saja. Terus knp reuni 212 plus doa bersama utk NKRI ga dpt ijin??? #PutihkanJakarta212,894085686470483968
"@democrazymedia Yuuuuk berjiwa BESAR sekali kali jadi buruh yuuuuk 
@bahlillahadalia",1337222140211314688
@mixrapah Akskaka gw tremoor buruh oxsigen,1404604291919216643
@jokowi Makin banyak buruh harian lepas kehilangan job deh,1366452762435706880
"Penetapan kenaikan UMP 2022 sebesar 1,09 persen, memicu penolakan dari para buruh. Akankah pemerintah merevisi kenaikan UMP ini?
 
Temukan jawabannya di @_SATUMEJA #SatuMejaTheForum sesaat lagi di KompasTV!
 
Streaming: https://t.co/rUTSoY7Gv2 https://t.co/PnsAoCUyjy",71436318
"UMK Naik Tipis, Buruh di Wonogiri Harapkan ada Subsidi Sembako - Radar Solo https://t.co/yCD2XeA1pZ #Wonogiri #BeritaWonogiri https://t.co/waVPPuEpiQ",3268330117
"Pekerja wajib berjiwa besar &gt;&gt; https://t.co/Z2CAgVhmSl

#Buruh #forumkeadilan #majalahforum #fkcommunication",1446434492571217927
"Upah di Jateng Terendah se Indonesia, Buruh Anggap Ganjar Tak Pro Wong Cilik https://t.co/F1g2so3hws",913439015088513024
@democrazymedia Bisa bilang berjiwa besar..krena gajih bapak bukan UMK/UMP ! Posisikan bapak ada di pihak kami para buruh..jgn ikut menghantam  derita..,1414910599465562115
"@tukangrosok___ BERHENTILAH MEMPERDAGANGKAN KELUGUAN KAUM BURUH UNTUK TRANSAKSI POLITIK. 
KALIAN TIPU KAUM BURUH, SEDANG KALIAN ENAK"" KAN BERSULANG DI HOTEL MEWAH SAMBIL MENGHITUNG LABA. 
SAMA DENGAN KAUM BURUH",2736725088
"Prosedurnya jelas, mengikuti alur logika birokrasi. Sekarang, pusat mau ngga naikin upah buruh ?? kata Gusdur .. ""gitu saja ko repot"".. https://t.co/XKQubdRjUo",1431256033897242626
"@KemensetnegRI 
@ridwankamil 
@Buruh Sukabumi
@DisnakertransJB 
@DPN_APINDO @PUK 
@jabarprovgoid

https://t.co/S0N8YwItMU",1431256461363974144
"@Nadifarite Naurr, bapak gw takut gw jadi budak korporat china plssss...di dalam pikirannya mungkin gw lulus dari situ bakal kerja jadi buruh pabrik di china kali yes",1408996235491479552
"Apakah alasan akan menimbulkan kluster covid19 hanya berlaku untuk Reuni 212 dan tidak berlaku bagi demo buruh, demo ormas PP dan demo mahasiswa?",1438199169915645954
"Bile pikir2 balik 2tahun covid ni mencabar betul n mcm2 keje la aku buat dari niaga air, photobooth, buruh kasar, pelamin, niaga kt bazar, bukak booth kt event2. Giler bnyk betul n mcm2 pengalaman dpt. Moga terus sihat n kuat untuk keberlangsungan family.",384492231
"Demo buruh ke gubernur itu salah alamat sih. Root causenya itu ini. Ga produktif itu solusinya kecilin gaji, bukan dgn tingkatkan produktivitas wkwk https://t.co/LGUSeKkmPD",84565443
"@s_enkaa @IchaVarma edan!..gaji karyawan buruh sampai 7juta.
Di kotaku kerja pabrik textil upahnya UMR..klo lembur poll dpt 3jutaan.

.",1058328321195335681
"@Srikandi2221 @Srikandi114 @TSrikandi3 @Srikandi53 Kita jga ska update info pendopo
3 boss besar milion$ kita sdh viral
Smga aja yaa mbak..
Cita2 mulianya terwujud..👍
Gak ada lagi rakyat kelaparan
Demo2 buruh
Pejabat koruptor
Barusan jga lihat digroup
TimHumas lagi nnton pidato #G20Indonesia
Pres #Jokowi 
#PrimeTimeNewsMetrotv https://t.co/86D9pl5zlj",1284219253277646849
"@CNNIndonesia insyaAllah, yuk mulai dari buruh negara (baca : pejabat). Gak usah potong gaji tp hilangkan semua tunjangan saja, mau?",2403574648
"Buruh : Demo naik gaji 
Pengangguran : demo perabotan masak 

Garing bet",4101018674
"@e100ss Andaikan tidak ada outsourcing, pasti para buruh bisa lebih menikmati hasil kerjanya tanpa nelongso krn harus dipotong oleh pihak outsourcing. Gaji UMK tapi dipotong outsourcing, itu juga yg menjadi faktor ketidakpuasan para buruh.",481101501
Kontol sia  https://t.co/k3kBnZgXu5,58518327
@CNNIndonesia ... karena bukan buruh,945901958811992064
